sample_id	firecloud_id	cram_file	cram_file_md5	cram_file_size	cram_index	cram_file_aws	cram_index_aws
GTEX-WQUQ-0002-SM-6WBSD	G77324_GTEX-WQUQ-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77324/GTEX-WQUQ-0002/GTEX-WQUQ-0002.cram	08844129bdb871e6face99814c3a3e90	49152831180	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77324/GTEX-WQUQ-0002/GTEX-WQUQ-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WQUQ-0002-SM-6WBSD.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WQUQ-0002-SM-6WBSD.crai
GTEX-WRHK-0003-SM-6WBUL	G77324_GTEX-WRHK-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77324/GTEX-WRHK-0003/GTEX-WRHK-0003.cram	dcc93e1b6eb3263dbd6b2c3fbd6d218a	51079539387	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G77324/GTEX-WRHK-0003/GTEX-WRHK-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WRHK-0003-SM-6WBUL.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WRHK-0003-SM-6WBUL.crai
GTEX-WVLH-0001-SM-5SOE6	G67881_GTEX-WVLH-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WVLH-0001/GTEX-WVLH-0001.cram	ecb03f40c63488067d80d7d3dda467bc	61382226976	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WVLH-0001/GTEX-WVLH-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WVLH-0001-SM-5SOE6.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WVLH-0001-SM-5SOE6.crai
GTEX-WWYW-0004-SM-5URDN	G67881_GTEX-WWYW-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WWYW-0004/GTEX-WWYW-0004.cram	56ff610e7d3269cd4c218202a545eeea	64545021531	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WWYW-0004/GTEX-WWYW-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WWYW-0004-SM-5URDN.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WWYW-0004-SM-5URDN.crai
GTEX-WXYG-0001-SM-5SOE5	G67881_GTEX-WXYG-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WXYG-0001/GTEX-WXYG-0001.cram	6e6de9fb3cfc652adcc208acef8dfc24	61563273944	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WXYG-0001/GTEX-WXYG-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WXYG-0001-SM-5SOE5.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WXYG-0001-SM-5SOE5.crai
GTEX-WY7C-0002-SM-5URBW	G67881_GTEX-WY7C-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WY7C-0002/GTEX-WY7C-0002.cram	941f7bfc80e3504e004e367d761805ad	57317390900	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WY7C-0002/GTEX-WY7C-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WY7C-0002-SM-5URBW.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WY7C-0002-SM-5URBW.crai
GTEX-WYBS-0126-SM-7DRP7	G80551_GTEX-WYBS-0126	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-WYBS-0126/GTEX-WYBS-0126.cram	78cf3c8990fccb127b6a0eb130b1f966	38632680779	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-WYBS-0126/GTEX-WYBS-0126.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WYBS-0126-SM-7DRP7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WYBS-0126-SM-7DRP7.crai
GTEX-WYJK-0001-SM-5URBR	G67881_GTEX-WYJK-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WYJK-0001/GTEX-WYJK-0001.cram	22cc6a5ea95a0ad939e9111afae1c1e4	52940985168	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WYJK-0001/GTEX-WYJK-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WYJK-0001-SM-5URBR.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WYJK-0001-SM-5URBR.crai
GTEX-WYVS-0002-SM-5URCN	G72990_GTEX-WYVS-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G72990/GTEX-WYVS-0002/GTEX-WYVS-0002.cram	823abd2576c9233eaf56604f2c3311d9	70643783091	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G72990/GTEX-WYVS-0002/GTEX-WYVS-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WYVS-0002-SM-5URCN.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WYVS-0002-SM-5URCN.crai
GTEX-WZTO-0002-SM-5URDU	G67881_GTEX-WZTO-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WZTO-0002/GTEX-WZTO-0002.cram	cc0666ef059628e3590e14979346bacc	67395355123	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-WZTO-0002/GTEX-WZTO-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WZTO-0002-SM-5URDU.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-WZTO-0002-SM-5URDU.crai
GTEX-X15G-0002-SM-7DRQ4	G80551_GTEX-X15G-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-X15G-0002/GTEX-X15G-0002.cram	d2c336c81d2fc619eadb20bf2aeea42e	35794055158	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-X15G-0002/GTEX-X15G-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X15G-0002-SM-7DRQ4.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X15G-0002-SM-7DRQ4.crai
GTEX-X261-0002-SM-5URDP	G67881_GTEX-X261-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X261-0002/GTEX-X261-0002.cram	1151b019b1c2a92ffba15630de278c48	66667894181	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X261-0002/GTEX-X261-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X261-0002-SM-5URDP.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X261-0002-SM-5URDP.crai
GTEX-X3Y1-0002-SM-5URCV	G67881_GTEX-X3Y1-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X3Y1-0002/GTEX-X3Y1-0002.cram	dee41e196ff78ceb663ae8ba706d964d	63208072397	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X3Y1-0002/GTEX-X3Y1-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X3Y1-0002-SM-5URCV.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X3Y1-0002-SM-5URCV.crai
GTEX-X4EO-0003-SM-5URCE	G67881_GTEX-X4EO-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X4EO-0003/GTEX-X4EO-0003.cram	551a08a46fbd863d87b2e0c3c7e98499	57016710688	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X4EO-0003/GTEX-X4EO-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EO-0003-SM-5URCE.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EO-0003-SM-5URCE.crai
GTEX-X4EP-0002-SM-5URCA	G67881_GTEX-X4EP-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X4EP-0002/GTEX-X4EP-0002.cram	23af114cab536f570dc7fb7719783b83	59920028737	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X4EP-0002/GTEX-X4EP-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EP-0002-SM-5URCA.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4EP-0002-SM-5URCA.crai
GTEX-X4LF-0001-SM-7DRQ5	G80551_GTEX-X4LF-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-X4LF-0001/GTEX-X4LF-0001.cram	22f6e19f6351292cf380e2f5127a120d	34358165909	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-X4LF-0001/GTEX-X4LF-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4LF-0001-SM-7DRQ5.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4LF-0001-SM-7DRQ5.crai
GTEX-X4XX-0004-SM-5URCR	G67881_GTEX-X4XX-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X4XX-0004/GTEX-X4XX-0004.cram	dae3669e2cfc34246a27cab498ef565a	58722651710	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X4XX-0004/GTEX-X4XX-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XX-0004-SM-5URCR.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XX-0004-SM-5URCR.crai
GTEX-X4XY-0002-SM-5URBG	G72990_GTEX-X4XY-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G72990/GTEX-X4XY-0002/GTEX-X4XY-0002.cram	28167c657fb47a5365d58f3f863d806e	67611417563	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G72990/GTEX-X4XY-0002/GTEX-X4XY-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XY-0002-SM-5URBG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X4XY-0002-SM-5URBG.crai
GTEX-X585-0003-SM-5URCW	G67881_GTEX-X585-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X585-0003/GTEX-X585-0003.cram	0505071b5500585dec5d8d4cd341e893	59373683047	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X585-0003/GTEX-X585-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X585-0003-SM-5URCW.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X585-0003-SM-5URCW.crai
GTEX-X5EB-0001-SM-5URCX	G67881_GTEX-X5EB-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X5EB-0001/GTEX-X5EB-0001.cram	a0984a266789ca929edce93d3b22c801	69768727676	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X5EB-0001/GTEX-X5EB-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X5EB-0001-SM-5URCX.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X5EB-0001-SM-5URCX.crai
GTEX-X62O-0001-SM-5URD5	G72990_GTEX-X62O-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G72990/GTEX-X62O-0001/GTEX-X62O-0001.cram	9d91e0df34ff7cf192c3e01e6cc7351e	70767434228	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G72990/GTEX-X62O-0001/GTEX-X62O-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X62O-0001-SM-5URD5.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X62O-0001-SM-5URD5.crai
GTEX-X8HC-0003-SM-5URDI	G67881_GTEX-X8HC-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X8HC-0003/GTEX-X8HC-0003.cram	cc620ebb2d2f5e9a36d1ef041bb25474	60174381932	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-X8HC-0003/GTEX-X8HC-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X8HC-0003-SM-5URDI.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-X8HC-0003-SM-5URDI.crai
GTEX-XAJ8-0001-SM-5URBF	G67881_GTEX-XAJ8-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XAJ8-0001/GTEX-XAJ8-0001.cram	7268380831e4c8db1947af858779ef0d	64631414235	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XAJ8-0001/GTEX-XAJ8-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XAJ8-0001-SM-5URBF.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XAJ8-0001-SM-5URBF.crai
GTEX-XBEC-0002-SM-5SOEV	G67881_GTEX-XBEC-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XBEC-0002/GTEX-XBEC-0002.cram	35dae9d150d7b5b4832ec6052ceeabcd	57328716446	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XBEC-0002/GTEX-XBEC-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEC-0002-SM-5SOEV.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEC-0002-SM-5SOEV.crai
GTEX-XBED-0004-SM-5URD9	G67881_GTEX-XBED-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XBED-0004/GTEX-XBED-0004.cram	fa7c5263390cdeb3e92ac8832dd552f5	57924736017	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XBED-0004/GTEX-XBED-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBED-0004-SM-5URD9.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBED-0004-SM-5URD9.crai
GTEX-XBEW-0001-SM-7DLG7	G80551_GTEX-XBEW-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XBEW-0001/GTEX-XBEW-0001.cram	6cbc0eae6db1ebd3ad7674ed9150eeab	34372803399	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XBEW-0001/GTEX-XBEW-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEW-0001-SM-7DLG7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XBEW-0001-SM-7DLG7.crai
GTEX-XGQ4-0001-SM-5SOEG	G67881_GTEX-XGQ4-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XGQ4-0001/GTEX-XGQ4-0001.cram	db3ae0d851a01d12ac6c583f4d077328	95066543457	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XGQ4-0001/GTEX-XGQ4-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XGQ4-0001-SM-5SOEG.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XGQ4-0001-SM-5SOEG.crai
GTEX-XMD1-0004-SM-7DLGN	G80551_GTEX-XMD1-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XMD1-0004/GTEX-XMD1-0004.cram	0aedfb5651afe07709e4179d02751f5c	35025426534	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XMD1-0004/GTEX-XMD1-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD1-0004-SM-7DLGN.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD1-0004-SM-7DLGN.crai
GTEX-XMD2-0001-SM-7DLGS	G80551_GTEX-XMD2-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XMD2-0001/GTEX-XMD2-0001.cram	64aa5447688dc000d817221ab832cdb6	34003559021	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XMD2-0001/GTEX-XMD2-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD2-0001-SM-7DLGS.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD2-0001-SM-7DLGS.crai
GTEX-XMD3-0003-SM-7DRQ7	G80551_GTEX-XMD3-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XMD3-0003/GTEX-XMD3-0003.cram	28fdaaa0319e9ab25e4a04071b4a6cf0	34220739333	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G80551/GTEX-XMD3-0003/GTEX-XMD3-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD3-0003-SM-7DRQ7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMD3-0003-SM-7DRQ7.crai
GTEX-XMK1-0003-SM-5URB9	G67881_GTEX-XMK1-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XMK1-0003/GTEX-XMK1-0003.cram	2a9dba847d49ae4707f1334be6ecc371	56766634341	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XMK1-0003/GTEX-XMK1-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMK1-0003-SM-5URB9.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XMK1-0003-SM-5URB9.crai
GTEX-XOT4-0001-SM-5URCM	G67881_GTEX-XOT4-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XOT4-0001/GTEX-XOT4-0001.cram	4dca3900618dc201f82dca46ed1d604b	58994940450	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XOT4-0001/GTEX-XOT4-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOT4-0001-SM-5URCM.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOT4-0001-SM-5URCM.crai
GTEX-XOTO-0002-SM-5URC7	G67881_GTEX-XOTO-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XOTO-0002/GTEX-XOTO-0002.cram	24fed0be432291ade5ab4ee997ccdc5b	59996975657	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XOTO-0002/GTEX-XOTO-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOTO-0002-SM-5URC7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XOTO-0002-SM-5URC7.crai
GTEX-XPT6-0004-SM-5URDL	G67881_GTEX-XPT6-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XPT6-0004/GTEX-XPT6-0004.cram	eceeb05bf903de423facc3c83fd935a5	53186455444	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G67881/GTEX-XPT6-0004/GTEX-XPT6-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPT6-0004-SM-5URDL.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPT6-0004-SM-5URDL.crai
GTEX-XPVG-0003-SM-6UH19	G76371_GTEX-XPVG-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G76371/GTEX-XPVG-0003/GTEX-XPVG-0003.cram	3dff8cab1c1e60042b32cf2e4f7bce67	50277954092	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G76371/GTEX-XPVG-0003/GTEX-XPVG-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPVG-0003-SM-6UH19.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XPVG-0003-SM-6UH19.crai
GTEX-XQ3S-0002-SM-5JK42	G66919_GTEX-XQ3S-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XQ3S-0002/GTEX-XQ3S-0002.cram	2b15e5e1762df4010a6a1a902f53df05	71436855458	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XQ3S-0002/GTEX-XQ3S-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ3S-0002-SM-5JK42.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ3S-0002-SM-5JK42.crai
GTEX-XQ8I-0001-SM-5JK4O	G90704_GTEX-XQ8I-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G90704/GTEX-XQ8I-0001/GTEX-XQ8I-0001.cram	bd576b98ac892b1e7036d9916657acbe	44476640474	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G90704/GTEX-XQ8I-0001/GTEX-XQ8I-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ8I-0001-SM-5JK4O.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XQ8I-0001-SM-5JK4O.crai
GTEX-XUJ4-0001-SM-5JK4T	G66919_GTEX-XUJ4-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XUJ4-0001/GTEX-XUJ4-0001.cram	252c082cda664babf5eba8d64b140eab	86402543143	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XUJ4-0001/GTEX-XUJ4-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUJ4-0001-SM-5JK4T.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUJ4-0001-SM-5JK4T.crai
GTEX-XUW1-0002-SM-5JK4P	G66919_GTEX-XUW1-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XUW1-0002/GTEX-XUW1-0002.cram	28bbe71aaf15b056e235b2ec2902d2c6	75913387399	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XUW1-0002/GTEX-XUW1-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUW1-0002-SM-5JK4P.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUW1-0002-SM-5JK4P.crai
GTEX-XUZC-0002-SM-5JK3R	G90704_GTEX-XUZC-0002	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G90704/GTEX-XUZC-0002/GTEX-XUZC-0002.cram	a9616d03616c7ef5c44d24994e4a993d	41929321869	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G90704/GTEX-XUZC-0002/GTEX-XUZC-0002.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUZC-0002-SM-5JK3R.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XUZC-0002-SM-5JK3R.crai
GTEX-XV7Q-0004-SM-5JK3G	G66919_GTEX-XV7Q-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XV7Q-0004/GTEX-XV7Q-0004.cram	0c899e608dd07edfbb4cc405d398626c	74188900496	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XV7Q-0004/GTEX-XV7Q-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XV7Q-0004-SM-5JK3G.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XV7Q-0004-SM-5JK3G.crai
GTEX-XXEK-0001-SM-5JK35	G66919_GTEX-XXEK-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XXEK-0001/GTEX-XXEK-0001.cram	2d61e56d13a4d5da13153fee5c92b342	65118584705	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XXEK-0001/GTEX-XXEK-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XXEK-0001-SM-5JK35.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XXEK-0001-SM-5JK35.crai
GTEX-XYKS-0003-SM-5JK4D	G66919_GTEX-XYKS-0003	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XYKS-0003/GTEX-XYKS-0003.cram	5ca7ac4c830078400d4196dbf7769794	71622556905	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G66919/GTEX-XYKS-0003/GTEX-XYKS-0003.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XYKS-0003-SM-5JK4D.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-XYKS-0003-SM-5JK4D.crai
GTEX-Y111-0001-SM-6UH1B	G76371_GTEX-Y111-0001	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G76371/GTEX-Y111-0001/GTEX-Y111-0001.cram	05e3847d06dcad1bdb5b348fe7e856f0	47113778692	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G76371/GTEX-Y111-0001/GTEX-Y111-0001.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-Y111-0001-SM-6UH1B.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-Y111-0001-SM-6UH1B.crai
GTEX-Y114-0004-SM-6UH1A	G76371_GTEX-Y114-0004	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G76371/GTEX-Y114-0004/GTEX-Y114-0004.cram	978c5150caca0a0a2235c4a8d8784ef7	47744830179	gs://fc-57a0f51b-4cb1-44d7-82d7-bad4f67f6a35/G76371/GTEX-Y114-0004/GTEX-Y114-0004.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-Y114-0004-SM-6UH1A.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-Y114-0004-SM-6UH1A.crai
